sale_date,country_norm_mapped,exchange_rate,inflation_rate,gdp_per_capita,season_factor
2022-09-24,australia,1.441664459,6.594096713,64997.01365,1.0
2022-09-24,united states,1.0,8.002799821,77860.91129,1.0
2022-09-24,canada,1.301554775,6.802801153,56256.80073,1.0
2022-09-24,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-09-24,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-09-24,france,0.949623753,5.222367484,41082.81193,1.0
2022-09-24,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-09-24,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-09-24,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-09-24,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-09-24,mexico,20.12735,7.896276192,11402.14104,1.0
2022-09-24,italy,0.949623753,8.201289912,35653.90421,1.0
2022-09-24,taiwan,29.5,2.9,32756.0,1.0
2022-09-24,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-09-24,spain,0.949623753,8.390576341,30270.2687,1.0
2022-09-24,austria,0.949623753,8.546869932,52176.66491,1.0
2022-09-25,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-09-25,united states,1.0,8.002799821,77860.91129,1.0
2022-09-25,australia,1.441664459,6.594096713,64997.01365,1.0
2022-09-25,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-09-25,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-09-25,italy,0.949623753,8.201289912,35653.90421,1.0
2022-09-25,germany,0.949623753,6.872574386,49686.11546,1.0
2022-09-25,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-09-25,china,6.737158112,1.973575557,12970.60564,1.0
2022-09-25,france,0.949623753,5.222367484,41082.81193,1.0
2022-09-25,canada,1.301554775,6.802801153,56256.80073,1.0
2022-09-25,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-09-25,spain,0.949623753,8.390576341,30270.2687,1.0
2022-09-25,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-09-25,mexico,20.12735,7.896276192,11402.14104,1.0
2022-09-25,taiwan,29.5,2.9,32756.0,1.0
2022-09-25,japan,131.4981404,2.497702782,34065.6439,1.0
2022-09-25,austria,0.949623753,8.546869932,52176.66491,1.0
2022-09-25,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-09-26,canada,1.301554775,6.802801153,56256.80073,1.0
2022-09-26,united states,1.0,8.002799821,77860.91129,1.0
2022-09-26,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-09-26,france,0.949623753,5.222367484,41082.81193,1.0
2022-09-26,australia,1.441664459,6.594096713,64997.01365,1.0
2022-09-26,japan,131.4981404,2.497702782,34065.6439,1.0
2022-09-26,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-09-26,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-09-26,mexico,20.12735,7.896276192,11402.14104,1.0
2022-09-26,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-09-26,germany,0.949623753,6.872574386,49686.11546,1.0
2022-09-26,china,6.737158112,1.973575557,12970.60564,1.0
2022-09-26,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-09-26,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-09-26,austria,0.949623753,8.546869932,52176.66491,1.0
2022-09-26,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-09-26,spain,0.949623753,8.390576341,30270.2687,1.0
2022-09-26,italy,0.949623753,8.201289912,35653.90421,1.0
2022-09-26,taiwan,29.5,2.9,32756.0,1.0
2022-09-27,mexico,20.12735,7.896276192,11402.14104,1.0
2022-09-27,united states,1.0,8.002799821,77860.91129,1.0
2022-09-27,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-09-27,canada,1.301554775,6.802801153,56256.80073,1.0
2022-09-27,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-09-27,taiwan,29.5,2.9,32756.0,1.0
2022-09-27,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-09-27,china,6.737158112,1.973575557,12970.60564,1.0
2022-09-27,japan,131.4981404,2.497702782,34065.6439,1.0
2022-09-27,australia,1.441664459,6.594096713,64997.01365,1.0
2022-09-27,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-09-27,spain,0.949623753,8.390576341,30270.2687,1.0
2022-09-27,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-09-27,italy,0.949623753,8.201289912,35653.90421,1.0
2022-09-27,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-09-27,germany,0.949623753,6.872574386,49686.11546,1.0
2022-09-27,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-09-27,france,0.949623753,5.222367484,41082.81193,1.0
2022-09-27,austria,0.949623753,8.546869932,52176.66491,1.0
2022-09-28,united states,1.0,8.002799821,77860.91129,1.0
2022-09-28,france,0.949623753,5.222367484,41082.81193,1.0
2022-09-28,canada,1.301554775,6.802801153,56256.80073,1.0
2022-09-28,italy,0.949623753,8.201289912,35653.90421,1.0
2022-09-28,germany,0.949623753,6.872574386,49686.11546,1.0
2022-09-28,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-09-28,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-09-28,austria,0.949623753,8.546869932,52176.66491,1.0
2022-09-28,mexico,20.12735,7.896276192,11402.14104,1.0
2022-09-28,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-09-28,japan,131.4981404,2.497702782,34065.6439,1.0
2022-09-28,australia,1.441664459,6.594096713,64997.01365,1.0
2022-09-28,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-09-28,spain,0.949623753,8.390576341,30270.2687,1.0
2022-09-28,china,6.737158112,1.973575557,12970.60564,1.0
2022-09-28,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-09-28,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-09-28,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-09-28,taiwan,29.5,2.9,32756.0,1.0
2022-09-29,australia,1.441664459,6.594096713,64997.01365,1.0
2022-09-29,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-09-29,germany,0.949623753,6.872574386,49686.11546,1.0
2022-09-29,france,0.949623753,5.222367484,41082.81193,1.0
2022-09-29,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-09-29,japan,131.4981404,2.497702782,34065.6439,1.0
2022-09-29,china,6.737158112,1.973575557,12970.60564,1.0
2022-09-29,united states,1.0,8.002799821,77860.91129,1.0
2022-09-29,austria,0.949623753,8.546869932,52176.66491,1.0
2022-09-29,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-09-29,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-09-29,mexico,20.12735,7.896276192,11402.14104,1.0
2022-09-29,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-09-29,canada,1.301554775,6.802801153,56256.80073,1.0
2022-09-29,taiwan,29.5,2.9,32756.0,1.0
2022-09-29,italy,0.949623753,8.201289912,35653.90421,1.0
2022-09-29,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-09-29,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-09-29,spain,0.949623753,8.390576341,30270.2687,1.0
2022-09-30,germany,0.949623753,6.872574386,49686.11546,1.0
2022-09-30,canada,1.301554775,6.802801153,56256.80073,1.0
2022-09-30,japan,131.4981404,2.497702782,34065.6439,1.0
2022-09-30,australia,1.441664459,6.594096713,64997.01365,1.0
2022-09-30,france,0.949623753,5.222367484,41082.81193,1.0
2022-09-30,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-09-30,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-09-30,united states,1.0,8.002799821,77860.91129,1.0
2022-09-30,italy,0.949623753,8.201289912,35653.90421,1.0
2022-09-30,mexico,20.12735,7.896276192,11402.14104,1.0
2022-09-30,china,6.737158112,1.973575557,12970.60564,1.0
2022-09-30,austria,0.949623753,8.546869932,52176.66491,1.0
2022-09-30,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-09-30,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-09-30,taiwan,29.5,2.9,32756.0,1.0
2022-09-30,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-09-30,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-09-30,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-09-30,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-01,united states,1.0,8.002799821,77860.91129,1.0
2022-10-01,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-01,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-01,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-01,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-01,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-01,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-01,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-01,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-01,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-01,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-01,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-01,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-01,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-01,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-01,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-01,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-01,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-01,taiwan,29.5,2.9,32756.0,1.0
2022-10-02,united states,1.0,8.002799821,77860.91129,1.0
2022-10-02,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-02,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-02,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-02,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-02,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-02,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-02,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-02,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-02,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-02,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-02,taiwan,29.5,2.9,32756.0,1.0
2022-10-02,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-02,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-02,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-02,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-02,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-02,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-02,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-03,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-03,united states,1.0,8.002799821,77860.91129,1.0
2022-10-03,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-03,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-03,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-03,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-03,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-03,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-03,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-03,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-03,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-03,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-03,taiwan,29.5,2.9,32756.0,1.0
2022-10-03,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-03,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-03,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-03,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-03,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-03,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-04,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-04,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-04,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-04,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-04,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-04,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-04,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-04,united states,1.0,8.002799821,77860.91129,1.0
2022-10-04,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-04,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-04,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-04,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-04,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-04,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-04,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-04,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-04,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-04,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-04,taiwan,29.5,2.9,32756.0,1.0
2022-10-05,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-05,united states,1.0,8.002799821,77860.91129,1.0
2022-10-05,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-05,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-05,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-05,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-05,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-05,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-05,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-05,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-05,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-05,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-05,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-05,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-05,taiwan,29.5,2.9,32756.0,1.0
2022-10-05,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-05,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-05,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-05,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-06,united states,1.0,8.002799821,77860.91129,1.0
2022-10-06,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-06,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-06,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-06,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-06,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-06,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-06,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-06,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-06,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-06,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-06,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-06,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-06,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-06,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-06,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-06,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-06,taiwan,29.5,2.9,32756.0,1.0
2022-10-06,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-07,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-07,united states,1.0,8.002799821,77860.91129,1.0
2022-10-07,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-07,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-07,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-07,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-07,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-07,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-07,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-07,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-07,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-07,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-07,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-07,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-07,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-07,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-07,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-07,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-07,taiwan,29.5,2.9,32756.0,1.0
2022-10-08,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-08,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-08,united states,1.0,8.002799821,77860.91129,1.0
2022-10-08,taiwan,29.5,2.9,32756.0,1.0
2022-10-08,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-08,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-08,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-08,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-08,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-08,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-08,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-08,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-08,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-08,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-08,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-08,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-08,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-08,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-08,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-09,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-09,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-09,united states,1.0,8.002799821,77860.91129,1.0
2022-10-09,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-09,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-09,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-09,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-09,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-09,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-09,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-09,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-09,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-09,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-09,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-09,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-09,taiwan,29.5,2.9,32756.0,1.0
2022-10-09,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-09,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-09,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-10,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-10,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-10,united states,1.0,8.002799821,77860.91129,1.0
2022-10-10,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-10,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-10,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-10,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-10,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-10,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-10,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-10,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-10,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-10,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-10,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-10,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-10,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-10,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-10,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-10,taiwan,29.5,2.9,32756.0,1.0
2022-10-11,united states,1.0,8.002799821,77860.91129,1.0
2022-10-11,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-11,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-11,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-11,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-11,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-11,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-11,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-11,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-11,taiwan,29.5,2.9,32756.0,1.0
2022-10-11,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-11,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-11,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-11,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-11,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-11,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-11,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-11,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-11,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-12,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-12,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-12,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-12,taiwan,29.5,2.9,32756.0,1.0
2022-10-12,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-12,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-12,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-12,united states,1.0,8.002799821,77860.91129,1.0
2022-10-12,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-12,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-12,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-12,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-12,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-12,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-12,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-12,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-12,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-12,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-12,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-13,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-13,united states,1.0,8.002799821,77860.91129,1.0
2022-10-13,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-13,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-13,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-13,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-13,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-13,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-13,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-13,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-13,taiwan,29.5,2.9,32756.0,1.0
2022-10-13,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-13,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-13,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-13,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-13,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-13,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-13,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-13,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-14,united states,1.0,8.002799821,77860.91129,1.0
2022-10-14,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-14,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-14,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-14,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-14,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-14,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-14,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-14,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-14,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-14,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-14,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-14,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-14,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-14,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-14,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-14,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-14,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-14,taiwan,29.5,2.9,32756.0,1.0
2022-10-15,canada,1.301554775,6.802801153,56256.80073,1.0
2022-10-15,colombia,4256.194167,10.17723135,6680.445069,1.0
2022-10-15,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-15,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-15,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-15,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-15,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-15,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-15,united states,1.0,8.002799821,77860.91129,1.0
2022-10-15,mexico,20.12735,7.896276192,11402.14104,1.0
2022-10-15,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-15,netherlands,0.949623753,10.00120788,59123.31856,1.0
2022-10-15,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-15,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-15,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-15,"korea, rep.",1291.446667,5.089513651,32394.68337,1.0
2022-10-15,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-15,taiwan,29.5,2.9,32756.0,1.0
2022-10-15,spain,0.949623753,8.390576341,30270.2687,1.0
2022-10-16,united states,1.0,8.002799821,77860.91129,1.0
2022-10-16,australia,1.441664459,6.594096713,64997.01365,1.0
2022-10-16,thailand,35.06135021,-1.610680305,6909.352818,1.0
2022-10-16,united kingdom,0.811301716,7.922048831,46062.99141,1.0
2022-10-16,japan,131.4981404,2.497702782,34065.6439,1.0
2022-10-16,italy,0.949623753,8.201289912,35653.90421,1.0
2022-10-16,china,6.737158112,1.973575557,12970.60564,1.0
2022-10-16,france,0.949623753,5.222367484,41082.81193,1.0
2022-10-16,singapore,1.378666667,6.130954189,90299.06946,1.0
2022-10-16,united arab emirates,3.6725,5.291226044,49899.0653,1.0
2022-10-16,austria,0.949623753,8.546869932,52176.66491,1.0
2022-10-16,germany,0.949623753,6.872574386,49686.11546,1.0
2022-10-16,canada,1.301554775,6.802801153,56256.80073,1.0
